ticker,statement_type,report_level,fiscal_date,currency,account_name,amount,source_system,load_time
IBM,income_statement,quarterly,2015-12-31,USD,operatingExpenses,6281000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,interestExpense,128000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,otherNonOperatingIncome,147000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,depreciationAndAmortization,990000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,incomeBeforeTax,5099000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,incomeTaxExpense,638000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,netIncomeFromContinuingOperations,4461000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,ebit,5227000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,ebitda,6217000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-12-31,USD,netIncome,4462000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,grossProfit,9436000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,totalRevenue,19280000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,costOfRevenue,9844000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,costofGoodsAndServicesSold,9844000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,operatingIncome,3631000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,sellingGeneralAndAdministrative,4318000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,researchAndDevelopment,1287000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,operatingExpenses,5805000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,interestExpense,117000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,otherNonOperatingIncome,133000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,depreciationAndAmortization,936000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,incomeBeforeTax,3621000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,incomeTaxExpense,659000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,netIncomeFromContinuingOperations,2962000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,ebit,3738000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,ebitda,4674000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-09-30,USD,netIncome,2950000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,grossProfit,10390000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,totalRevenue,20814000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,costOfRevenue,10423000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,costofGoodsAndServicesSold,10423000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,operatingIncome,4112000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,sellingGeneralAndAdministrative,4693000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,researchAndDevelopment,1300000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,operatingExpenses,6279000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,interestExpense,115000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,otherNonOperatingIncome,301000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,depreciationAndAmortization,961000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,incomeBeforeTax,4224000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,incomeTaxExpense,698000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,netIncomeFromContinuingOperations,3526000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,ebit,4339000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,ebitda,5300000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-06-30,USD,netIncome,3449000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,grossProfit,9452000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,totalRevenue,19590000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,costOfRevenue,10138000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,costofGoodsAndServicesSold,10138000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,operatingIncome,3048000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,sellingGeneralAndAdministrative,4887000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,researchAndDevelopment,1298000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,operatingExpenses,6404000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,interestExpense,108000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,otherNonOperatingIncome,143000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,depreciationAndAmortization,968000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,incomeBeforeTax,3001000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,incomeTaxExpense,585000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,netIncomeFromContinuingOperations,2415000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,ebit,3109000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,ebitda,4077000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2015-03-31,USD,netIncome,2327000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,grossProfit,12862000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,totalRevenue,24113000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,costOfRevenue,11251000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,costofGoodsAndServicesSold,11251000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,operatingIncome,5817000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,sellingGeneralAndAdministrative,5515000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,researchAndDevelopment,1320000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,operatingExpenses,7045000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,interestExpense,117000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,otherNonOperatingIncome,1508000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,depreciationAndAmortization,1046000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,incomeBeforeTax,7095000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,incomeTaxExpense,1579000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,netIncomeFromContinuingOperations,5775000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,ebit,7212000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,ebitda,8258000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-12-31,USD,netIncome,5483000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,grossProfit,10874000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,totalRevenue,22397000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,costOfRevenue,11523000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,costofGoodsAndServicesSold,11523000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,operatingIncome,4485000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,sellingGeneralAndAdministrative,4778000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,researchAndDevelopment,1354000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,operatingExpenses,6389000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,interestExpense,126000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,otherNonOperatingIncome,103000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,depreciationAndAmortization,1139000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,incomeBeforeTax,4361000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,incomeTaxExpense,906000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,netIncomeFromContinuingOperations,3455000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,ebit,4487000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,ebitda,5626000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-09-30,USD,netIncome,18000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,grossProfit,12044000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,totalRevenue,24047000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,costOfRevenue,12003000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,costofGoodsAndServicesSold,12003000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,operatingIncome,5348000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,sellingGeneralAndAdministrative,5085000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,researchAndDevelopment,1361000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,operatingExpenses,6696000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,interestExpense,136000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,otherNonOperatingIncome,201000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,depreciationAndAmortization,1166000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,incomeBeforeTax,5348000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,incomeTaxExpense,1096000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,netIncomeFromContinuingOperations,4137000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,ebit,5484000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,ebitda,6650000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-06-30,USD,netIncome,4136000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,grossProfit,10627000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,totalRevenue,22236000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,costOfRevenue,11608000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,costofGoodsAndServicesSold,11608000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,operatingIncome,3215000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,sellingGeneralAndAdministrative,5787000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,researchAndDevelopment,1402000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,operatingExpenses,7413000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,interestExpense,105000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,otherNonOperatingIncome,126000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,depreciationAndAmortization,1141000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,incomeBeforeTax,3183000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,incomeTaxExpense,653000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,netIncomeFromContinuingOperations,2384000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,ebit,3288000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,ebitda,4429000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2014-03-31,USD,netIncome,2384000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,grossProfit,14316000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,totalRevenue,27699000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,costOfRevenue,13383000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,costofGoodsAndServicesSold,13383000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,operatingIncome,7042000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,sellingGeneralAndAdministrative,5494000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,researchAndDevelopment,1565000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,operatingExpenses,7274000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,interestExpense,113000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,otherNonOperatingIncome,114000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,depreciationAndAmortization,1214000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,incomeBeforeTax,6962000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,incomeTaxExpense,778000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,netIncomeFromContinuingOperations,6185000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,ebit,7075000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,ebitda,8289000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-12-31,USD,netIncome,6184000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,grossProfit,11429000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,totalRevenue,23338000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,costOfRevenue,11908000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,costofGoodsAndServicesSold,11908000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,operatingIncome,5034000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,sellingGeneralAndAdministrative,4830000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,researchAndDevelopment,1356000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,operatingExpenses,6396000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,interestExpense,97000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,otherNonOperatingIncome,62000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,depreciationAndAmortization,1175000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,incomeBeforeTax,4972000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,incomeTaxExpense,832000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,netIncomeFromContinuingOperations,4040000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,ebit,5069000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,ebitda,6244000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-09-30,USD,netIncome,4041000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,grossProfit,12132000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,totalRevenue,24924000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,costOfRevenue,12792000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,costofGoodsAndServicesSold,12792000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,operatingIncome,4175000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,sellingGeneralAndAdministrative,6220000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,researchAndDevelopment,1548000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,operatingExpenses,7957000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,interestExpense,98000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,otherNonOperatingIncome,91000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,depreciationAndAmortization,1136000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,incomeBeforeTax,4144000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,incomeTaxExpense,918000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,netIncomeFromContinuingOperations,3226000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,ebit,4242000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,ebitda,5378000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-06-30,USD,netIncome,3226000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,grossProfit,10678000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,totalRevenue,23408000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,costOfRevenue,12730000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,costofGoodsAndServicesSold,12730000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,operatingIncome,3662000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,sellingGeneralAndAdministrative,5142000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,researchAndDevelopment,1644000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,operatingExpenses,7016000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,interestExpense,94000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,otherNonOperatingIncome,60000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,depreciationAndAmortization,1153000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,incomeBeforeTax,3606000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,incomeTaxExpense,574000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,netIncomeFromContinuingOperations,3032000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,ebit,3700000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,ebitda,4853000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2013-03-31,USD,netIncome,3032000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,grossProfit,15167000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,totalRevenue,29304000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,costOfRevenue,14137000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,costofGoodsAndServicesSold,14137000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,operatingIncome,8790000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,sellingGeneralAndAdministrative,5463000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,researchAndDevelopment,1580000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,operatingExpenses,6377000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,interestExpense,109000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,otherNonOperatingIncome,47000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,depreciationAndAmortization,1152000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,incomeBeforeTax,7831000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,incomeTaxExpense,1998000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,netIncomeFromContinuingOperations,5833000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,ebit,7940000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,ebitda,9092000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-12-31,USD,netIncome,5833000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,grossProfit,11732000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,totalRevenue,24747000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,costOfRevenue,13016000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,costofGoodsAndServicesSold,13016000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,operatingIncome,4608000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,sellingGeneralAndAdministrative,5480000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,researchAndDevelopment,1534000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,operatingExpenses,7123000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,interestExpense,124000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,otherNonOperatingIncome,606000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,depreciationAndAmortization,1191000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,incomeBeforeTax,5074000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,incomeTaxExpense,1251000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,netIncomeFromContinuingOperations,3823000000.0,AlphaVantage,2026-04-17T15:16:04
IBM,income_statement,quarterly,2012-09-30,USD,ebit,5198000000.0,AlphaVantage,2026-04-17T15:16:04
